Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
_MIWD00D,MSCI AC World Price Index,Stock Indices - Composites,United States Dollar,World,,,,,,,Index Number ,Units,Stock,none,Daily From Dec 1987 To Nov 2018<BR>,,
Date,Ticker,Open,High,Low,Close,Volume,Openint
08/06/2002,_MIWD00D,189.339,189.339,189.339,189.339,0,
08/07/2002,_MIWD00D,192.066,192.066,192.066,192.066,0,
08/08/2002,_MIWD00D,197.551,197.551,197.551,197.551,0,
08/09/2002,_MIWD00D,199.428,199.428,199.428,199.428,0,
08/12/2002,_MIWD00D,197.698,197.698,197.698,197.698,0,
08/13/2002,_MIWD00D,195.787,195.787,195.787,195.787,0,
08/14/2002,_MIWD00D,199.513,199.513,199.513,199.513,0,
08/15/2002,_MIWD00D,202.218,202.218,202.218,202.218,0,
08/16/2002,_MIWD00D,202.622,202.622,202.622,202.622,0,
08/19/2002,_MIWD00D,205.962,205.962,205.962,205.962,0,
08/20/2002,_MIWD00D,203.539,203.539,203.539,203.539,0,
08/21/2002,_MIWD00D,205.961,205.961,205.961,205.961,0,
08/22/2002,_MIWD00D,205.961,205.961,205.961,205.961,0,
08/23/2002,_MIWD00D,204.976,204.976,204.976,204.976,0,
08/26/2002,_MIWD00D,205.748,205.748,205.748,205.748,0,
08/27/2002,_MIWD00D,205.414,205.414,205.414,205.414,0,
08/28/2002,_MIWD00D,200.866,200.866,200.866,200.866,0,
08/29/2002,_MIWD00D,199.729,199.729,199.729,199.729,0,
08/30/2002,_MIWD00D,199.729,199.729,199.729,199.729,0,
09/02/2002,_MIWD00D,198.924,198.924,198.924,198.924,0,
09/03/2002,_MIWD00D,198.924,198.924,198.924,198.924,0,
09/04/2002,_MIWD00D,192.151,192.151,192.151,192.151,0,
09/05/2002,_MIWD00D,191.596,191.596,191.596,191.596,0,
09/06/2002,_MIWD00D,194.386,194.386,194.386,194.386,0,
09/09/2002,_MIWD00D,194.85,194.85,194.85,194.85,0,
09/10/2002,_MIWD00D,196.686,196.686,196.686,196.686,0,
09/11/2002,_MIWD00D,197.729,197.729,197.729,197.729,0,
09/12/2002,_MIWD00D,193.351,193.351,193.351,193.351,0,
09/13/2002,_MIWD00D,192.183,192.183,192.183,192.183,0,
09/16/2002,_MIWD00D,191.596,191.596,191.596,191.596,0,
09/17/2002,_MIWD00D,189.405,189.405,189.405,189.405,0,
09/18/2002,_MIWD00D,187.198,187.198,187.198,187.198,0,
09/19/2002,_MIWD00D,183.641,183.641,183.641,183.641,0,
09/20/2002,_MIWD00D,183.249,183.249,183.249,183.249,0,
09/23/2002,_MIWD00D,179.899,179.899,179.899,179.899,0,
