Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
CMBEBWHT,Brugges Wheat Price,Commodity Prices,Belgium Franc (Euro from 01/01/1999),Belgium,,,,,,,National Currency,Units,Stock,none,Quarterly From Nov 1348 To May 1801<BR>,,,Currency converted to USD using Belgium Franc per US Dollar (USDBEF)
Date,Ticker,Open,High,Low,Close,Volume,Openint
05/15/1544,CMBEBWHT,,,,120,,
11/11/1544,CMBEBWHT,,,,136,,
02/02/1545,CMBEBWHT,,,,160,,
05/15/1545,CMBEBWHT,,,,144,,
11/11/1545,CMBEBWHT,,,,168,,
02/02/1546,CMBEBWHT,,,,168,,
05/15/1546,CMBEBWHT,,,,200,,
11/11/1546,CMBEBWHT,,,,108,,
02/02/1547,CMBEBWHT,,,,96,,
05/15/1547,CMBEBWHT,,,,66,,
11/11/1547,CMBEBWHT,,,,66,,
02/02/1548,CMBEBWHT,,,,66,,
05/15/1548,CMBEBWHT,,,,48,,
11/11/1548,CMBEBWHT,,,,80,,
02/02/1549,CMBEBWHT,,,,80,,
05/15/1549,CMBEBWHT,,,,80,,
11/11/1549,CMBEBWHT,,,,120,,
02/02/1550,CMBEBWHT,,,,132,,
05/15/1550,CMBEBWHT,,,,126,,
11/11/1550,CMBEBWHT,,,,120,,
02/02/1551,CMBEBWHT,,,,120,,
05/15/1551,CMBEBWHT,,,,120,,
11/11/1551,CMBEBWHT,,,,144,,
02/02/1552,CMBEBWHT,,,,160,,
05/15/1552,CMBEBWHT,,,,160,,
11/11/1552,CMBEBWHT,,,,144,,
02/02/1553,CMBEBWHT,,,,144,,
05/15/1553,CMBEBWHT,,,,120,,
11/11/1553,CMBEBWHT,,,,160,,
02/02/1554,CMBEBWHT,,,,144,,
05/15/1554,CMBEBWHT,,,,112,,
11/11/1554,CMBEBWHT,,,,120,,
02/02/1555,CMBEBWHT,,,,110,,
05/15/1555,CMBEBWHT,,,,96,,
11/11/1555,CMBEBWHT,,,,176,,
02/02/1556,CMBEBWHT,,,,160,,
05/15/1556,CMBEBWHT,,,,184,,
11/11/1556,CMBEBWHT,,,,256,,
02/02/1557,CMBEBWHT,,,,288,,
05/15/1557,CMBEBWHT,,,,336,,
11/11/1557,CMBEBWHT,,,,128,,
02/02/1558,CMBEBWHT,,,,120,,
05/15/1558,CMBEBWHT,,,,80,,
11/11/1558,CMBEBWHT,,,,124,,
02/02/1559,CMBEBWHT,,,,144,,
05/15/1559,CMBEBWHT,,,,120,,
11/11/1559,CMBEBWHT,,,,160,,
02/02/1560,CMBEBWHT,,,,176,,
05/15/1560,CMBEBWHT,,,,152,,
11/11/1560,CMBEBWHT,,,,160,,
02/02/1561,CMBEBWHT,,,,144,,
05/15/1561,CMBEBWHT,,,,132,,
11/11/1561,CMBEBWHT,,,,168,,
02/02/1562,CMBEBWHT,,,,192,,
05/15/1562,CMBEBWHT,,,,144,,
11/11/1562,CMBEBWHT,,,,210,,
02/02/1563,CMBEBWHT,,,,240,,
05/15/1563,CMBEBWHT,,,,204,,
11/11/1563,CMBEBWHT,,,,160,,
02/02/1564,CMBEBWHT,,,,144,,
05/15/1564,CMBEBWHT,,,,144,,
11/11/1564,CMBEBWHT,,,,160,,
02/02/1565,CMBEBWHT,,,,144,,
05/15/1565,CMBEBWHT,,,,192,,
11/11/1565,CMBEBWHT,,,,336,,
02/02/1566,CMBEBWHT,,,,300,,
05/15/1566,CMBEBWHT,,,,240,,
11/11/1566,CMBEBWHT,,,,192,,
02/02/1567,CMBEBWHT,,,,168,,
05/15/1567,CMBEBWHT,,,,168,,
11/11/1567,CMBEBWHT,,,,128,,
02/02/1568,CMBEBWHT,,,,144,,
05/15/1568,CMBEBWHT,,,,144,,
11/11/1568,CMBEBWHT,,,,176,,
02/02/1569,CMBEBWHT,,,,176,,
05/15/1569,CMBEBWHT,,,,160,,
11/11/1569,CMBEBWHT,,,,192,,
02/02/1570,CMBEBWHT,,,,168,,
05/15/1570,CMBEBWHT,,,,168,,
11/11/1570,CMBEBWHT,,,,192,,
02/02/1571,CMBEBWHT,,,,208,,
05/15/1571,CMBEBWHT,,,,200,,
11/11/1571,CMBEBWHT,,,,240,,
02/02/1572,CMBEBWHT,,,,240,,
05/15/1572,CMBEBWHT,,,,224,,
11/11/1572,CMBEBWHT,,,,224,,
02/02/1573,CMBEBWHT,,,,240,,
05/15/1573,CMBEBWHT,,,,240,,
11/11/1573,CMBEBWHT,,,,320,,
02/02/1574,CMBEBWHT,,,,308,,
05/15/1574,CMBEBWHT,,,,300,,
11/11/1574,CMBEBWHT,,,,288,,
02/02/1575,CMBEBWHT,,,,288,,
05/15/1575,CMBEBWHT,,,,276,,
11/11/1575,CMBEBWHT,,,,216,,
02/02/1576,CMBEBWHT,,,,200,,
05/15/1576,CMBEBWHT,,,,252,,
11/11/1576,CMBEBWHT,,,,264,,
02/02/1577,CMBEBWHT,,,,300,,
05/15/1577,CMBEBWHT,,,,280,,
11/11/1577,CMBEBWHT,,,,240,,
02/02/1578,CMBEBWHT,,,,264,,
05/15/1578,CMBEBWHT,,,,240,,
11/11/1578,CMBEBWHT,,,,240,,
02/02/1579,CMBEBWHT,,,,240,,
05/15/1579,CMBEBWHT,,,,240,,
11/11/1584,CMBEBWHT,,,,600,,
02/02/1585,CMBEBWHT,,,,540,,
05/15/1585,CMBEBWHT,,,,480,,
11/11/1585,CMBEBWHT,,,,720,,
02/02/1586,CMBEBWHT,,,,720,,
05/15/1586,CMBEBWHT,,,,720,,
11/11/1586,CMBEBWHT,,,,960,,
02/02/1587,CMBEBWHT,,,,960,,
05/15/1587,CMBEBWHT,,,,960,,
11/11/1587,CMBEBWHT,,,,576,,
02/02/1588,CMBEBWHT,,,,288,,
05/15/1588,CMBEBWHT,,,,240,,
11/11/1588,CMBEBWHT,,,,264,,
02/02/1589,CMBEBWHT,,,,251,,
05/15/1589,CMBEBWHT,,,,252,,
11/11/1589,CMBEBWHT,,,,280,,
02/02/1590,CMBEBWHT,,,,280,,
05/15/1590,CMBEBWHT,,,,311,,
11/11/1590,CMBEBWHT,,,,400,,
02/02/1591,CMBEBWHT,,,,360,,
05/15/1591,CMBEBWHT,,,,360,,
11/11/1591,CMBEBWHT,,,,360,,
02/02/1592,CMBEBWHT,,,,388,,
05/15/1592,CMBEBWHT,,,,320,,
11/11/1592,CMBEBWHT,,,,300,,
02/02/1593,CMBEBWHT,,,,312,,
05/15/1593,CMBEBWHT,,,,320,,
11/11/1593,CMBEBWHT,,,,312,,
02/02/1594,CMBEBWHT,,,,312,,
05/15/1594,CMBEBWHT,,,,312,,
11/11/1594,CMBEBWHT,,,,360,,
02/02/1595,CMBEBWHT,,,,400,,
05/15/1595,CMBEBWHT,,,,540,,
11/11/1595,CMBEBWHT,,,,600,,
02/02/1596,CMBEBWHT,,,,540,,
05/15/1596,CMBEBWHT,,,,528,,
11/11/1596,CMBEBWHT,,,,576,,
02/02/1597,CMBEBWHT,,,,520,,
05/15/1597,CMBEBWHT,,,,528,,
05/15/1598,CMBEBWHT,,,,480,,
11/11/1598,CMBEBWHT,,,,360,,
02/02/1599,CMBEBWHT,,,,300,,
05/15/1599,CMBEBWHT,,,,420,,
11/11/1599,CMBEBWHT,,,,360,,
02/02/1600,CMBEBWHT,,,,300,,
05/15/1600,CMBEBWHT,,,,320,,
11/11/1600,CMBEBWHT,,,,360,,
02/02/1601,CMBEBWHT,,,,360,,
05/15/1601,CMBEBWHT,,,,360,,
11/11/1601,CMBEBWHT,,,,360,,
02/02/1602,CMBEBWHT,,,,360,,
11/11/1604,CMBEBWHT,,,,300,,
02/02/1605,CMBEBWHT,,,,276,,
05/15/1605,CMBEBWHT,,,,264,,
11/11/1605,CMBEBWHT,,,,300,,
02/02/1606,CMBEBWHT,,,,288,,
05/15/1606,CMBEBWHT,,,,240,,
11/11/1606,CMBEBWHT,,,,300,,
02/02/1607,CMBEBWHT,,,,300,,
05/15/1607,CMBEBWHT,,,,300,,
11/11/1607,CMBEBWHT,,,,360,,
02/02/1608,CMBEBWHT,,,,360,,
05/15/1608,CMBEBWHT,,,,400,,
11/11/1608,CMBEBWHT,,,,480,,
02/02/1609,CMBEBWHT,,,,440,,
05/15/1609,CMBEBWHT,,,,360,,
11/11/1609,CMBEBWHT,,,,288,,
02/02/1610,CMBEBWHT,,,,264,,
05/15/1610,CMBEBWHT,,,,264,,
11/11/1610,CMBEBWHT,,,,270,,
02/02/1611,CMBEBWHT,,,,260,,
05/15/1611,CMBEBWHT,,,,240,,
11/11/1611,CMBEBWHT,,,,400,,
02/02/1612,CMBEBWHT,,,,432,,
05/15/1612,CMBEBWHT,,,,440,,
11/11/1612,CMBEBWHT,,,,384,,
02/02/1613,CMBEBWHT,,,,400,,
05/15/1613,CMBEBWHT,,,,340,,
11/11/1613,CMBEBWHT,,,,360,,
02/02/1614,CMBEBWHT,,,,264,,
05/15/1614,CMBEBWHT,,,,360,,
11/11/1614,CMBEBWHT,,,,324,,
02/02/1615,CMBEBWHT,,,,320,,
05/15/1615,CMBEBWHT,,,,300,,
11/11/1615,CMBEBWHT,,,,320,,
02/02/1616,CMBEBWHT,,,,360,,
05/15/1616,CMBEBWHT,,,,360,,
11/11/1616,CMBEBWHT,,,,480,,
02/02/1617,CMBEBWHT,,,,480,,
05/15/1617,CMBEBWHT,,,,480,,
11/11/1617,CMBEBWHT,,,,480,,
02/02/1618,CMBEBWHT,,,,520,,
05/15/1618,CMBEBWHT,,,,480,,
11/11/1618,CMBEBWHT,,,,360,,
02/02/1619,CMBEBWHT,,,,280,,
05/15/1619,CMBEBWHT,,,,240,,
11/11/1619,CMBEBWHT,,,,300,,
02/02/1620,CMBEBWHT,,,,251,,
05/15/1620,CMBEBWHT,,,,251,,
11/11/1620,CMBEBWHT,,,,291,,
02/02/1621,CMBEBWHT,,,,291,,
05/15/1621,CMBEBWHT,,,,331,,
11/11/1621,CMBEBWHT,,,,431,,
02/02/1622,CMBEBWHT,,,,491,,
05/15/1622,CMBEBWHT,,,,491,,
11/11/1622,CMBEBWHT,,,,600,,
02/02/1623,CMBEBWHT,,,,600,,
05/15/1623,CMBEBWHT,,,,576,,
11/11/1623,CMBEBWHT,,,,432,,
02/02/1624,CMBEBWHT,,,,432,,
05/15/1624,CMBEBWHT,,,,432,,
11/11/1624,CMBEBWHT,,,,480,,
02/02/1625,CMBEBWHT,,,,400,,
05/15/1625,CMBEBWHT,,,,432,,
11/11/1625,CMBEBWHT,,,,520,,
02/02/1626,CMBEBWHT,,,,560,,
05/15/1626,CMBEBWHT,,,,600,,
11/11/1626,CMBEBWHT,,,,624,,
02/02/1627,CMBEBWHT,,,,600,,
05/15/1627,CMBEBWHT,,,,576,,
11/11/1627,CMBEBWHT,,,,432,,
02/02/1628,CMBEBWHT,,,,432,,
05/15/1628,CMBEBWHT,,,,320,,
11/11/1628,CMBEBWHT,,,,400,,
02/02/1629,CMBEBWHT,,,,400,,
05/15/1629,CMBEBWHT,,,,480,,
11/11/1629,CMBEBWHT,,,,480,,
02/02/1630,CMBEBWHT,,,,480,,
05/15/1630,CMBEBWHT,,,,432,,
11/11/1630,CMBEBWHT,,,,600,,
02/02/1631,CMBEBWHT,,,,672,,
05/15/1631,CMBEBWHT,,,,672,,
11/11/1631,CMBEBWHT,,,,576,,
02/02/1632,CMBEBWHT,,,,600,,
05/15/1632,CMBEBWHT,,,,576,,
11/11/1632,CMBEBWHT,,,,480,,
02/02/1633,CMBEBWHT,,,,480,,
05/15/1633,CMBEBWHT,,,,480,,
11/11/1633,CMBEBWHT,,,,480,,
02/02/1634,CMBEBWHT,,,,528,,
05/15/1634,CMBEBWHT,,,,480,,
11/11/1634,CMBEBWHT,,,,456,,
02/02/1635,CMBEBWHT,,,,480,,
05/15/1635,CMBEBWHT,,,,480,,
11/11/1635,CMBEBWHT,,,,432,,
02/02/1636,CMBEBWHT,,,,456,,
05/15/1636,CMBEBWHT,,,,456,,
11/11/1636,CMBEBWHT,,,,480,,
02/02/1637,CMBEBWHT,,,,432,,
05/15/1637,CMBEBWHT,,,,384,,
11/11/1637,CMBEBWHT,,,,456,,
02/02/1638,CMBEBWHT,,,,456,,
05/15/1638,CMBEBWHT,,,,432,,
11/11/1638,CMBEBWHT,,,,432,,
02/02/1639,CMBEBWHT,,,,432,,
05/15/1639,CMBEBWHT,,,,456,,
11/11/1639,CMBEBWHT,,,,528,,
02/02/1640,CMBEBWHT,,,,576,,
05/15/1640,CMBEBWHT,,,,672,,
11/11/1640,CMBEBWHT,,,,576,,
02/02/1641,CMBEBWHT,,,,576,,
05/15/1641,CMBEBWHT,,,,566,,
11/11/1641,CMBEBWHT,,,,480,,
02/02/1642,CMBEBWHT,,,,480,,
05/15/1642,CMBEBWHT,,,,432,,
11/11/1642,CMBEBWHT,,,,576,,
02/02/1643,CMBEBWHT,,,,480,,
05/15/1643,CMBEBWHT,,,,576,,
11/11/1643,CMBEBWHT,,,,528,,
02/02/1644,CMBEBWHT,,,,576,,
05/15/1644,CMBEBWHT,,,,600,,
11/11/1644,CMBEBWHT,,,,576,,
02/02/1645,CMBEBWHT,,,,568,,
05/15/1645,CMBEBWHT,,,,504,,
11/11/1645,CMBEBWHT,,,,432,,
02/02/1646,CMBEBWHT,,,,408,,
05/15/1646,CMBEBWHT,,,,408,,
11/11/1646,CMBEBWHT,,,,480,,
02/02/1647,CMBEBWHT,,,,480,,
05/15/1647,CMBEBWHT,,,,480,,
11/11/1647,CMBEBWHT,,,,720,,
02/02/1648,CMBEBWHT,,,,696,,
05/15/1648,CMBEBWHT,,,,720,,
11/11/1648,CMBEBWHT,,,,720,,
02/02/1649,CMBEBWHT,,,,640,,
05/15/1649,CMBEBWHT,,,,720,,
11/11/1649,CMBEBWHT,,,,800,,
02/02/1650,CMBEBWHT,,,,800,,
05/15/1650,CMBEBWHT,,,,560,,
11/11/1650,CMBEBWHT,,,,672,,
02/02/1651,CMBEBWHT,,,,600,,
05/15/1651,CMBEBWHT,,,,648,,
11/11/1651,CMBEBWHT,,,,768,,
02/02/1652,CMBEBWHT,,,,840,,
05/15/1652,CMBEBWHT,,,,840,,
11/11/1652,CMBEBWHT,,,,680,,
02/02/1653,CMBEBWHT,,,,432,,
05/15/1653,CMBEBWHT,,,,376,,
11/11/1653,CMBEBWHT,,,,384,,
02/02/1654,CMBEBWHT,,,,300,,
05/15/1654,CMBEBWHT,,,,288,,
11/11/1654,CMBEBWHT,,,,360,,
02/02/1655,CMBEBWHT,,,,320,,
05/15/1655,CMBEBWHT,,,,400,,
11/11/1655,CMBEBWHT,,,,432,,
02/02/1656,CMBEBWHT,,,,480,,
05/15/1656,CMBEBWHT,,,,480,,
11/11/1656,CMBEBWHT,,,,432,,
02/02/1657,CMBEBWHT,,,,416,,
05/15/1657,CMBEBWHT,,,,360,,
11/11/1657,CMBEBWHT,,,,336,,
02/02/1658,CMBEBWHT,,,,360,,
05/15/1658,CMBEBWHT,,,,384,,
11/11/1658,CMBEBWHT,,,,560,,
02/02/1659,CMBEBWHT,,,,600,,
05/15/1659,CMBEBWHT,,,,560,,
11/11/1659,CMBEBWHT,,,,480,,
02/02/1660,CMBEBWHT,,,,480,,
05/15/1660,CMBEBWHT,,,,520,,
11/11/1660,CMBEBWHT,,,,600,,
02/02/1661,CMBEBWHT,,,,656,,
11/11/1663,CMBEBWHT,,,,640,,
02/02/1664,CMBEBWHT,,,,600,,
05/15/1664,CMBEBWHT,,,,676,,
11/11/1664,CMBEBWHT,,,,408,,
02/02/1665,CMBEBWHT,,,,384,,
05/15/1665,CMBEBWHT,,,,408,,
11/11/1665,CMBEBWHT,,,,384,,
02/02/1666,CMBEBWHT,,,,384,,
05/15/1666,CMBEBWHT,,,,336,,
11/11/1666,CMBEBWHT,,,,340,,
02/02/1667,CMBEBWHT,,,,336,,
05/15/1667,CMBEBWHT,,,,384,,
11/11/1667,CMBEBWHT,,,,384,,
02/02/1668,CMBEBWHT,,,,336,,
05/15/1668,CMBEBWHT,,,,384,,
11/11/1668,CMBEBWHT,,,,384,,
05/15/1670,CMBEBWHT,,,,384,,
02/02/1671,CMBEBWHT,,,,420,,
05/15/1671,CMBEBWHT,,,,392,,
02/02/1672,CMBEBWHT,,,,396,,
05/15/1672,CMBEBWHT,,,,394,,
02/02/1673,CMBEBWHT,,,,444,,
05/15/1673,CMBEBWHT,,,,408,,
11/11/1673,CMBEBWHT,,,,468,,
05/15/1674,CMBEBWHT,,,,446,,
11/11/1674,CMBEBWHT,,,,516,,
02/02/1675,CMBEBWHT,,,,648,,
05/15/1675,CMBEBWHT,,,,600,,
11/11/1675,CMBEBWHT,,,,552,,
02/02/1676,CMBEBWHT,,,,516,,
05/15/1676,CMBEBWHT,,,,480,,
11/11/1676,CMBEBWHT,,,,456,,
02/02/1677,CMBEBWHT,,,,432,,
05/15/1677,CMBEBWHT,,,,468,,
11/11/1677,CMBEBWHT,,,,456,,
02/02/1678,CMBEBWHT,,,,432,,
05/15/1678,CMBEBWHT,,,,426,,
02/02/1679,CMBEBWHT,,,,432,,
05/15/1679,CMBEBWHT,,,,512,,
11/11/1679,CMBEBWHT,,,,480,,
02/02/1680,CMBEBWHT,,,,412,,
05/15/1680,CMBEBWHT,,,,384,,
11/11/1680,CMBEBWHT,,,,472,,
02/02/1681,CMBEBWHT,,,,492,,
05/15/1681,CMBEBWHT,,,,500,,
11/11/1681,CMBEBWHT,,,,392,,
02/02/1682,CMBEBWHT,,,,408,,
05/15/1682,CMBEBWHT,,,,396,,
11/11/1682,CMBEBWHT,,,,396,,
02/02/1683,CMBEBWHT,,,,432,,
05/15/1683,CMBEBWHT,,,,408,,
11/11/1683,CMBEBWHT,,,,432,,
02/02/1684,CMBEBWHT,,,,456,,
05/15/1684,CMBEBWHT,,,,496,,
11/11/1684,CMBEBWHT,,,,448,,
02/02/1685,CMBEBWHT,,,,528,,
05/15/1685,CMBEBWHT,,,,516,,
11/11/1685,CMBEBWHT,,,,416,,
02/02/1686,CMBEBWHT,,,,368,,
05/15/1686,CMBEBWHT,,,,268,,
11/11/1686,CMBEBWHT,,,,300,,
02/02/1687,CMBEBWHT,,,,300,,
05/15/1687,CMBEBWHT,,,,348,,
11/11/1687,CMBEBWHT,,,,256,,
02/02/1688,CMBEBWHT,,,,252,,
05/15/1688,CMBEBWHT,,,,216,,
11/11/1688,CMBEBWHT,,,,220,,
02/02/1689,CMBEBWHT,,,,260,,
05/15/1689,CMBEBWHT,,,,280,,
11/11/1689,CMBEBWHT,,,,400,,
02/02/1690,CMBEBWHT,,,,380,,
05/15/1690,CMBEBWHT,,,,360,,
11/11/1690,CMBEBWHT,,,,344,,
02/02/1691,CMBEBWHT,,,,320,,
05/15/1691,CMBEBWHT,,,,296,,
11/11/1691,CMBEBWHT,,,,356,,
02/02/1692,CMBEBWHT,,,,408,,
05/15/1692,CMBEBWHT,,,,516,,
11/11/1692,CMBEBWHT,,,,696,,
02/02/1693,CMBEBWHT,,,,780,,
05/15/1693,CMBEBWHT,,,,812,,
11/11/1693,CMBEBWHT,,,,726,,
02/02/1694,CMBEBWHT,,,,740,,
05/15/1694,CMBEBWHT,,,,684,,
11/11/1694,CMBEBWHT,,,,586,,
02/02/1695,CMBEBWHT,,,,552,,
05/15/1695,CMBEBWHT,,,,544,,
11/11/1695,CMBEBWHT,,,,640,,
02/02/1696,CMBEBWHT,,,,552,,
05/15/1696,CMBEBWHT,,,,544,,
11/11/1696,CMBEBWHT,,,,556,,
02/02/1697,CMBEBWHT,,,,584,,
05/15/1697,CMBEBWHT,,,,628,,
11/11/1697,CMBEBWHT,,,,708,,
02/02/1698,CMBEBWHT,,,,840,,
05/15/1698,CMBEBWHT,,,,720,,
11/11/1698,CMBEBWHT,,,,808,,
02/02/1699,CMBEBWHT,,,,812,,
05/15/1699,CMBEBWHT,,,,1096,,
11/11/1699,CMBEBWHT,,,,644,,
02/02/1700,CMBEBWHT,,,,506,,
05/15/1700,CMBEBWHT,,,,484,,
11/11/1700,CMBEBWHT,,,,436,,
02/02/1701,CMBEBWHT,,,,448,,
05/15/1701,CMBEBWHT,,,,382,,
11/11/1701,CMBEBWHT,,,,436,,
02/02/1702,CMBEBWHT,,,,448,,
05/15/1702,CMBEBWHT,,,,382,,
11/11/1702,CMBEBWHT,,,,280,,
02/02/1703,CMBEBWHT,,,,304,,
05/15/1703,CMBEBWHT,,,,266,,
11/11/1703,CMBEBWHT,,,,472,,
02/02/1704,CMBEBWHT,,,,560,,
05/15/1704,CMBEBWHT,,,,456,,
11/11/1704,CMBEBWHT,,,,432,,
02/02/1705,CMBEBWHT,,,,416,,
05/15/1705,CMBEBWHT,,,,340,,
11/11/1705,CMBEBWHT,,,,324,,
02/02/1706,CMBEBWHT,,,,352,,
05/15/1706,CMBEBWHT,,,,304,,
11/11/1706,CMBEBWHT,,,,376,,
02/02/1707,CMBEBWHT,,,,380,,
05/15/1707,CMBEBWHT,,,,368,,
11/11/1707,CMBEBWHT,,,,368,,
02/02/1708,CMBEBWHT,,,,270,,
05/15/1708,CMBEBWHT,,,,290,,
11/11/1708,CMBEBWHT,,,,784,,
02/02/1709,CMBEBWHT,,,,540,,
05/15/1709,CMBEBWHT,,,,1320,,
11/11/1709,CMBEBWHT,,,,1328,,
02/02/1710,CMBEBWHT,,,,1180,,
05/15/1710,CMBEBWHT,,,,1296,,
11/11/1710,CMBEBWHT,,,,584,,
02/02/1711,CMBEBWHT,,,,540,,
05/15/1711,CMBEBWHT,,,,538,,
11/11/1711,CMBEBWHT,,,,392,,
02/02/1712,CMBEBWHT,,,,424,,
05/15/1712,CMBEBWHT,,,,402,,
11/11/1712,CMBEBWHT,,,,586,,
02/02/1713,CMBEBWHT,,,,540,,
05/15/1713,CMBEBWHT,,,,598,,
11/11/1713,CMBEBWHT,,,,590,,
02/02/1714,CMBEBWHT,,,,584,,
05/15/1714,CMBEBWHT,,,,588,,
11/11/1714,CMBEBWHT,,,,600,,
02/02/1715,CMBEBWHT,,,,498,,
05/15/1715,CMBEBWHT,,,,386,,
11/11/1715,CMBEBWHT,,,,452,,
02/02/1716,CMBEBWHT,,,,446,,
05/15/1716,CMBEBWHT,,,,473,,
11/11/1716,CMBEBWHT,,,,408,,
02/02/1717,CMBEBWHT,,,,384,,
05/15/1717,CMBEBWHT,,,,418,,
11/11/1717,CMBEBWHT,,,,332,,
02/02/1718,CMBEBWHT,,,,372,,
05/15/1718,CMBEBWHT,,,,354,,
11/11/1718,CMBEBWHT,,,,276,,
02/02/1719,CMBEBWHT,,,,240,,
05/15/1719,CMBEBWHT,,,,240,,
11/11/1719,CMBEBWHT,,,,360,,
02/02/1720,CMBEBWHT,,,,258,,
05/15/1720,CMBEBWHT,,,,288,,
11/11/1720,CMBEBWHT,,,,256,,
02/02/1721,CMBEBWHT,,,,272,,
05/15/1721,CMBEBWHT,,,,240,,
11/11/1721,CMBEBWHT,,,,264,,
02/02/1722,CMBEBWHT,,,,302,,
05/15/1722,CMBEBWHT,,,,332,,
11/11/1722,CMBEBWHT,,,,336,,
02/02/1723,CMBEBWHT,,,,324,,
05/15/1723,CMBEBWHT,,,,338,,
11/11/1723,CMBEBWHT,,,,336,,
02/02/1724,CMBEBWHT,,,,296,,
05/15/1724,CMBEBWHT,,,,307,,
11/11/1724,CMBEBWHT,,,,420,,
02/02/1725,CMBEBWHT,,,,434,,
05/15/1725,CMBEBWHT,,,,374,,
11/11/1725,CMBEBWHT,,,,440,,
02/02/1726,CMBEBWHT,,,,546,,
05/15/1726,CMBEBWHT,,,,470,,
11/11/1726,CMBEBWHT,,,,452,,
02/02/1727,CMBEBWHT,,,,452,,
05/15/1727,CMBEBWHT,,,,429,,
11/11/1727,CMBEBWHT,,,,408,,
02/02/1728,CMBEBWHT,,,,390,,
05/15/1728,CMBEBWHT,,,,354,,
11/11/1728,CMBEBWHT,,,,430,,
02/02/1729,CMBEBWHT,,,,430,,
05/15/1729,CMBEBWHT,,,,480,,
11/11/1729,CMBEBWHT,,,,400,,
02/02/1730,CMBEBWHT,,,,360,,
05/15/1730,CMBEBWHT,,,,290,,
11/11/1730,CMBEBWHT,,,,360,,
02/02/1731,CMBEBWHT,,,,396,,
05/15/1731,CMBEBWHT,,,,396,,
11/11/1731,CMBEBWHT,,,,288,,
02/02/1732,CMBEBWHT,,,,280,,
05/15/1732,CMBEBWHT,,,,269,,
11/11/1732,CMBEBWHT,,,,260,,
02/02/1733,CMBEBWHT,,,,264,,
05/15/1733,CMBEBWHT,,,,232,,
11/11/1733,CMBEBWHT,,,,300,,
02/02/1734,CMBEBWHT,,,,344,,
05/15/1734,CMBEBWHT,,,,352,,
11/11/1734,CMBEBWHT,,,,414,,
02/02/1735,CMBEBWHT,,,,406,,
05/15/1735,CMBEBWHT,,,,328,,
11/11/1735,CMBEBWHT,,,,354,,
02/02/1736,CMBEBWHT,,,,300,,
05/15/1736,CMBEBWHT,,,,300,,
11/11/1736,CMBEBWHT,,,,298,,
02/02/1737,CMBEBWHT,,,,294,,
05/15/1737,CMBEBWHT,,,,362,,
11/11/1737,CMBEBWHT,,,,396,,
02/02/1738,CMBEBWHT,,,,358,,
05/15/1738,CMBEBWHT,,,,352,,
11/11/1738,CMBEBWHT,,,,432,,
02/02/1739,CMBEBWHT,,,,414,,
05/15/1739,CMBEBWHT,,,,468,,
11/11/1739,CMBEBWHT,,,,492,,
02/02/1740,CMBEBWHT,,,,552,,
05/15/1740,CMBEBWHT,,,,936,,
11/11/1740,CMBEBWHT,,,,840,,
02/02/1741,CMBEBWHT,,,,744,,
05/15/1741,CMBEBWHT,,,,618,,
11/11/1741,CMBEBWHT,,,,384,,
02/02/1742,CMBEBWHT,,,,362,,
05/15/1742,CMBEBWHT,,,,352,,
11/11/1742,CMBEBWHT,,,,315,,
02/02/1743,CMBEBWHT,,,,282,,
05/15/1743,CMBEBWHT,,,,270,,
11/11/1743,CMBEBWHT,,,,302,,
02/02/1744,CMBEBWHT,,,,282,,
05/15/1744,CMBEBWHT,,,,348,,
11/11/1744,CMBEBWHT,,,,362,,
02/02/1745,CMBEBWHT,,,,352,,
05/15/1745,CMBEBWHT,,,,336,,
11/11/1745,CMBEBWHT,,,,342,,
02/02/1746,CMBEBWHT,,,,354,,
05/15/1746,CMBEBWHT,,,,396,,
11/11/1746,CMBEBWHT,,,,372,,
02/02/1747,CMBEBWHT,,,,342,,
05/15/1747,CMBEBWHT,,,,324,,
11/11/1747,CMBEBWHT,,,,340,,
02/02/1748,CMBEBWHT,,,,368,,
05/15/1748,CMBEBWHT,,,,348,,
11/11/1748,CMBEBWHT,,,,498,,
02/02/1749,CMBEBWHT,,,,428,,
05/15/1749,CMBEBWHT,,,,398,,
11/11/1749,CMBEBWHT,,,,480,,
02/02/1750,CMBEBWHT,,,,420,,
05/15/1750,CMBEBWHT,,,,480,,
11/11/1750,CMBEBWHT,,,,428,,
02/02/1751,CMBEBWHT,,,,366,,
05/15/1751,CMBEBWHT,,,,361,,
11/11/1751,CMBEBWHT,,,,430,,
02/02/1752,CMBEBWHT,,,,478,,
05/15/1752,CMBEBWHT,,,,492,,
11/11/1752,CMBEBWHT,,,,478,,
02/02/1753,CMBEBWHT,,,,460,,
05/15/1753,CMBEBWHT,,,,432,,
11/11/1753,CMBEBWHT,,,,346,,
02/02/1754,CMBEBWHT,,,,336,,
05/15/1754,CMBEBWHT,,,,346,,
11/11/1754,CMBEBWHT,,,,324,,
02/02/1755,CMBEBWHT,,,,334,,
05/15/1755,CMBEBWHT,,,,284,,
11/11/1755,CMBEBWHT,,,,306,,
02/02/1756,CMBEBWHT,,,,328,,
05/15/1756,CMBEBWHT,,,,364,,
